Rx-MLS,DA3-4-5-6-MLS,DA4-5-1-2-MLS,DA4-5-6-7-MLS,DA9-10-11-14-MLS,DA9-10-11-12-MLS,DA1-5-6-7-MLS,DA1-12-11-14-MLS,DA1-5-4-20-MLS,DA6-5-4-20-MLS,BA1-2-3-MLS,BA3-4-20-MLS,BA1-5-4-MLS,BA5-4-20-MLS,BA5-6-7-MLS,BA7-6-22-MLS,BA10-11-12-MLS,BA10-11-14-MLS,BA1-12-11-MLS,BA5-1-12-MLS,NB1-12-MLS,NB7-12-MLS,BL1-2-MLS,BL5-6-MLS,BL6-7-MLS,BL11-12-MLS,BL4-20-MLS,BL4-19-MLS,BL6-22-MLS,BL10-15-MLS,HOMO-MLS,LUMO-MLS,DM-MLS,q1-MLS,q2-MLS,q3-MLS,q4-MLS,q5-MLS,q6-MLS,q7-MLS,q8-MLS,q9-MLS,q10-MLS,q11-MLS,q12-MLS,q13-MLS,q14-MLS,q15-MLS,q19-MLS,q20-MLS,q22-MLS,NMR1-MLS,NMR2-MLS,NMR3-MLS,NMR4-MLS,NMR5-MLS,NMR6-MLS,NMR7-MLS,NMR8-MLS,NMR9-MLS,NMR10-MLS,NMR11-MLS,NMR12-MLS,NMR13-MLS,NMR14-MLS,NMR15-MLS,NMR19-MLS,NMR20-MLS,NMR22-MLS,L-R14-MLS,B1-R14-MLS,B5-R14-MLS,L-R15-MLS,B1-R15-MLS,B5-R15-MLS,VF(C6=O7)-MLS,VI(C6=O7)-MLS,VF(C9=O13)-MLS,VI(C9=O13)-MLS,VF(C11-H12)-MLS,VI(C11-H12)-MLS,L-Y-MLS,B1-Y-MLS,B5-Y-MLS,L-X-MLS,B1-X-MLS,B5-X-MLS,L-R16-MLS,B1-R16-MLS,B5-R16-MLS,BV-MLS,BV-SW-MLS,BV-NW-MLS,BV-NE-MLS,BV-SE-MLS,Area-MLS,Volume-MLS,PSA-MLS,Ovality-MLS,HOMO-MC,LUMO-MC,DM-MC,Rx-MC,Ry-MC,Volume-MC,PSA-MC,Ovality-MC,q(Pd)-MC,DM-CP,HOMO-CP,LUMO-CP,Rx-CP,BL1-2-CP,BL1-6-CP,BL1-7-CP,NMR1-CP,NMR2-CP,NMR6-CP,NMR7-CP,q1-CP,q2-CP,q6-CP,Area-CP,Volume-CP,PSA-CP,Ovality-CP,Rx-B,Ry-B,Rz-B,DM-B,HOMO-B,LUMO-B,Area-B,Volume-B,PSA-B,Ovality-B,q(Ag)-A,Rx-A,Ry-A,Rz-A,HOMO-A,LUMO-A,DM-A,Area-A,Volume-A,PSA-A,Ovality-A,Eqv(L),Eqv(B),Eqv(A),Time(H)   ,T (?C),DC(Solvent),%ee
0.51409,142.1851204,16.16455477,169.4544958,142.2362881,18.07479073,12.17158246,100.0838297,109.457199,91.78906215,115.3627688,111.738434,113.2443886,114.2085314,122.7193362,118.703128,127.2960942,118.055854,101.7026849,88.66044178,1.897635,2.232697335,2.006733962,1.349556584,1.248585496,1.120952034,1.565188144,1.096529246,1.528536886,1.086724348,-0.19079,-0.05841,1.0081,0.55859,-0.65193,0.83436,-0.17363,-0.61351,0.68197,-0.71269,-0.69479,0.82307,-0.35989,-0.52417,0.26849,-0.6757,0.28023,0.28256,0.26091,-0.25215,-0.77846,-571.3613,106.7413,16.7038,120.9313,145.1622,25.3065,-43.0804,133.6136,22.3092,168.0128,211.6502,31.7554,-62.0897,32.3453,29.7316,28.0157,147.5942,169.2914,4.2,1.93,4.36,2.97,1.5,2.03,1654.17,617.3428,1748.16,569.0092,2746.8,54.4837,2.75,1.02,1.88,2.71,1.03,1.9,2,1,1,28.9,11.9,50.1,43.2,10.5,308.85,274.39,70.146,1.51,-0.25805,-0.10973,0,6.15825,0.61168,123.13,54.677,1.35,0.69974,4.3093,-0.25443,-0.05436,1.15223,1.406029791,1.406432386,1.559021459,60.8212,61.115,61.2353,82.7487,-0.38986,-0.20234,-0.20275,304.57,281.76,33.976,1.47,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,94
0.50531,122.5695689,25.8547587,168.534312,142.7127936,17.44514582,16.51250356,98.96196177,92.74265189,113.4092358,114.8453078,111.6493544,111.2110337,113.4231305,122.1287405,118.6559252,126.6500635,117.8707441,100.122842,88.57943918,1.917245002,2.270638252,2.01140889,1.350318326,1.249084584,1.119007993,1.576732924,1.094000287,1.527494028,1.086646874,-0.18942,-0.05687,1.5229,0.56058,-0.65686,0.83291,-0.16704,-0.61137,0.68343,-0.70901,-0.69628,0.82275,-0.35856,-0.53607,0.27258,-0.6761,0.27948,0.28313,0.25971,-0.05043,-0.77762,-578.597,115.4276,17.3677,116.9729,151.668,23.7042,-54.1564,135.459,22.6344,167.7056,214.6939,31.0582,-61.8343,32.3979,29.5923,28.3308,154.028,168.4575,4.13,2.75,3.19,2.97,1.5,2.03,1647.39,609.4376,1748.76,429.3106,2770.37,49.2506,2.75,1.02,1.88,2.71,1.03,1.9,2,1,1,28.7,14.9,48.8,40.8,10.3,305.09,273.66,70.523,1.5,-0.25805,-0.10973,0,6.15825,0.61168,123.13,54.677,1.35,0.69974,4.3093,-0.25443,-0.05436,1.15223,1.406029791,1.406432386,1.559021459,60.8212,61.115,61.2353,82.7487,-0.38986,-0.20234,-0.20275,304.57,281.76,33.976,1.47,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,94
0.39949,146.3758142,23.74976814,174.8007576,142.195859,18.89084765,0.215276509,99.69822035,92.84498971,91.98996848,114.9900124,109.0495714,111.692789,114.0667758,122.6332969,119.6281044,127.0496541,118.2229217,100.7894264,89.08348073,1.890916788,2.307603251,2.012202081,1.348088115,1.246318897,1.121628725,1.534479893,1.095371116,1.527754455,1.086516215,-0.19365,-0.06085,2.1285,0.57173,-0.65164,0.84332,-0.18103,-0.61587,0.68439,-0.71118,-0.69417,0.82337,-0.35926,-0.52712,0.26905,-0.67243,0.28174,0.28435,0.27387,-0.04553,-0.78019,-564.3071,119.4024,17.1313,121.6944,153.9641,26.5772,-35.66,132.5589,22.3989,167.843,213.508,31.7965,-64.1001,32.1298,29.5556,26.9038,52.6804,169.8879,6.37,1.7,3.19,2.97,1.5,2.03,1666.58,668.1334,1753.36,384.4185,2748.59,45.2511,2.75,1.02,1.88,2.71,1.03,1.9,2,1,1,26.8,9.5,52.4,34.9,10.5,313.1,285.2,70.071,1.49,-0.25805,-0.10973,0,6.15825,0.61168,123.13,54.677,1.35,0.69974,4.3093,-0.25443,-0.05436,1.15223,1.406029791,1.406432386,1.559021459,60.8212,61.115,61.2353,82.7487,-0.38986,-0.20234,-0.20275,304.57,281.76,33.976,1.47,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,76
0.25061,143.3182198,24.87602449,173.5529846,141.5803299,18.12585002,4.645734016,101.0806249,94.8222763,95.09654889,114.051538,109.0322932,111.1939352,113.1547531,122.753886,119.1334407,127.4282657,117.7869352,101.8875844,90.04205701,1.881867496,2.331402953,2.016228867,1.346853859,1.247475337,1.120854033,1.559286964,1.0950657,1.528997257,1.084476242,-0.18844,-0.05718,2.7231,0.56831,-0.65289,0.83205,-0.16417,-0.61413,0.68101,-0.7139,-0.69625,0.82711,-0.35526,-0.51891,0.26725,-0.68069,0.28071,0.28095,0.2646,-0.47622,-0.77848,-573.8674,101.2296,17.0167,121.4204,152.4005,27.3477,-36.0776,138.4912,21.987,168.2004,212.289,32.0968,-56.3131,32.5526,29.829,27.7623,150.3457,169.6239,6.75,1.56,8.45,2.97,1.5,2.03,1660.26,671.876,1730.73,1047.3169,2760.22,35.6915,2.75,1.02,1.88,2.71,1.03,1.9,2,1,1,35.9,9.9,55.1,68.9,9.7,400.48,374.97,70.818,1.59,-0.25805,-0.10973,0,6.15825,0.61168,123.13,54.677,1.35,0.69974,4.3093,-0.25443,-0.05436,1.15223,1.406029791,1.406432386,1.559021459,60.8212,61.115,61.2353,82.7487,-0.38986,-0.20234,-0.20275,304.57,281.76,33.976,1.47,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,94
0.24055,144.4984261,29.32346441,174.804465,141.7409914,18.14443842,2.341882753,99.64997157,95.42186397,91.27954529,112.6853505,110.94055,110.584958,114.021813,122.6859309,119.4234301,127.3320574,117.4739038,100.7198528,89.54788297,1.888090816,2.344048445,2.020804554,1.344471151,1.248070449,1.120884646,1.571430109,1.095674643,1.528732565,1.085302827,-0.18925,-0.05654,2.132,0.56844,-0.65351,0.83113,-0.16616,-0.60987,0.68202,-0.71423,-0.69663,0.82576,-0.35416,-0.52283,0.26945,-0.67696,0.28042,0.28071,0.26733,-0.48502,-0.7777,-576.3671,99.2082,14.314,124.3111,151.2136,27.6182,-33.1202,138.818,23.195,168.4592,215.8518,32.5668,-64.9931,33.7529,30.283,27.7179,152.4637,169.6467,4.75,1.57,7.26,2.97,1.5,2.03,1659.78,685.0383,1748.18,556.5138,2748.92,39.2623,2.75,1.02,1.88,2.71,1.03,1.9,2,1,1,39.6,9.6,63.1,76.6,9.1,365.37,353.81,70.87,1.51,-0.25805,-0.10973,0,6.15825,0.61168,123.13,54.677,1.35,0.69974,4.3093,-0.25443,-0.05436,1.15223,1.406029791,1.406432386,1.559021459,60.8212,61.115,61.2353,82.7487,-0.38986,-0.20234,-0.20275,304.57,281.76,33.976,1.47,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,90
0.26693,147.6541426,25.46137021,175.6557598,142.2426812,17.48153006,0.832073916,99.65815265,94.79376274,89.82676381,114.1003128,109.6914556,111.1127264,113.5347869,122.5797145,119.404022,127.2269331,117.7795196,101.1522573,89.98383845,1.891442119,2.328348677,2.013336698,1.346656778,1.247156311,1.120784064,1.563548156,1.094947461,1.527693595,1.085957926,-0.18967,-0.05779,2.4821,0.5613,-0.65341,0.83195,-0.16429,-0.61807,0.68526,-0.71346,-0.69574,0.824,-0.35747,-0.5195,0.26784,-0.67573,0.27906,0.28147,0.26723,-0.48663,-0.77707,-571.1606,110.8694,16.3768,124.2555,152.6834,27.0518,-36.1468,137.7155,22.9519,168.8687,212.7569,32.4881,-63.82,32.8678,30.1325,27.7926,161.5019,169.7269,4.76,1.54,6.05,2.97,1.5,2.03,1662.23,652.1358,1745.83,1097.3836,2754.23,37.5598,2.75,1.02,1.88,2.71,1.03,1.9,2,1,1,37,8.8,64.5,64.7,9.9,333.09,312.27,70.575,1.5,-0.25805,-0.10973,0,6.15825,0.61168,123.13,54.677,1.35,0.69974,4.3093,-0.25443,-0.05436,1.15223,1.406029791,1.406432386,1.559021459,60.8212,61.115,61.2353,82.7487,-0.38986,-0.20234,-0.20275,304.57,281.76,33.976,1.47,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,86
0.09805,130.0876591,28.48245846,170.0931141,142.0885438,16.59656457,11.8476179,98.46271053,95.33055273,104.1365737,113.3602922,111.8371705,110.0877696,114.3461402,122.5415645,119.7313298,127.1603266,116.7969475,99.70991511,89.65434137,1.914186394,2.399565639,2.013074703,1.345219519,1.251189361,1.119217876,1.568990168,1.093407737,1.52733952,1.086020656,-0.18668,-0.05531,1.7267,0.57707,-0.65545,0.83598,-0.16356,-0.60921,0.69057,-0.71585,-0.70079,0.82517,-0.35385,-0.52407,0.26938,-0.67521,0.27326,0.28248,0.26413,-0.48164,-0.77192,-575.6234,105.6104,16.1608,123.6694,150.4009,24.0119,-23.3238,135.3153,22.5608,167.6719,215.0335,31.8706,-66.2735,32.6419,29.7941,28.3718,160.1354,170.8948,6.21,3.86,9.41,2.97,1.5,2.03,1639,694.0784,1743.5,1079.3204,2778.41,35.9609,2.75,1.02,1.88,2.71,1.03,1.9,2,1,1,45.9,12.2,72.7,76.9,21.9,694.46,701.18,68.868,1.82,-0.25805,-0.10973,0,6.15825,0.61168,123.13,54.677,1.35,0.69974,4.3093,-0.25443,-0.05436,1.15223,1.406029791,1.406432386,1.559021459,60.8212,61.115,61.2353,82.7487,-0.38986,-0.20234,-0.20275,304.57,281.76,33.976,1.47,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,96
0.15158,134.3255949,28.00325589,171.4418572,141.6708388,17.37264094,9.491591376,98.28078486,95.48268224,100.7149486,113.5262677,111.3754391,110.4620282,114.0940853,122.4873568,119.4627456,126.9697356,117.2396347,99.976976,89.37795462,1.907537206,2.343990245,2.011347733,1.345003753,1.248997512,1.119358029,1.569697416,1.094267555,1.528102042,1.086187194,-0.18688,-0.05452,3.2233,0.56562,-0.6552,0.83386,-0.16344,-0.61036,0.68556,-0.71519,-0.69905,0.82417,-0.35522,-0.52521,0.2708,-0.67734,0.27553,0.28182,0.26491,-0.4819,-0.77531,-571.8694,104.1237,16.4414,124.2366,150.789,25.9219,-33.285,134.4731,22.6508,168.0483,214.9153,31.7729,-64.9194,32.7882,29.7891,28.4691,159.2985,169.7496,4.75,2.08,7.2,2.97,1.5,2.03,1652.03,537.802,1744.65,1112.6086,2777,40.4168,2.75,1.02,1.88,2.71,1.03,1.9,2,1,1,41.7,12.4,69.6,74.9,9.9,465.13,467.9,70.017,1.6,-0.25805,-0.10973,0,6.15825,0.61168,123.13,54.677,1.35,0.69974,4.3093,-0.25443,-0.05436,1.15223,1.406029791,1.406432386,1.559021459,60.8212,61.115,61.2353,82.7487,-0.38986,-0.20234,-0.20275,304.57,281.76,33.976,1.47,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,94
0.14239,135.9066289,28.98323792,172.6294187,141.121824,17.93991325,7.295400897,102.0786738,93.44707546,99.57250836,113.4769685,111.1023288,110.1197869,114.1556446,122.5093872,119.4548519,128.0239539,116.9977061,102.5158848,89.52056138,1.879852029,2.350276665,2.012456367,1.344322921,1.248876717,1.120994649,1.570605043,1.094162501,1.52834077,1.085317467,-0.18772,-0.05591,3.37,0.56526,-0.65503,0.83341,-0.16316,-0.61058,0.68493,-0.71552,-0.70268,0.82488,-0.35557,-0.51554,0.2663,-0.67665,0.27614,0.28078,0.26546,-0.48156,-0.77538,-566.8848,101.8178,16.6512,123.7589,149.836,26.5729,-30.8479,138.4711,22.1697,168.0376,213.1576,32.0091,-68.1296,32.77,29.8587,28.4347,158.9846,169.567,4.81,2.06,7.76,2.97,1.5,2.03,1653.56,700.7613,1743.88,1042.2225,2744.55,37.9865,2.75,1.02,1.88,2.71,1.03,1.9,2,1,1,42.5,13.3,70.7,75.7,10.1,474.19,476.78,69.418,1.61,-0.25805,-0.10973,0,6.15825,0.61168,123.13,54.677,1.35,0.69974,4.3093,-0.25443,-0.05436,1.15223,1.406029791,1.406432386,1.559021459,60.8212,61.115,61.2353,82.7487,-0.38986,-0.20234,-0.20275,304.57,281.76,33.976,1.47,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,90
0.14378,134.3930621,28.69632073,171.816448,141.4549113,17.37753978,8.449791591,101.4013787,93.78575101,101.0616403,113.4925214,111.075691,110.2281677,114.2201738,122.4841512,119.4588027,127.8108407,117.0202188,102.0059716,89.66414619,1.887512585,2.352174843,2.012207636,1.344541879,1.248979959,1.120253781,1.570521515,1.094084186,1.528300522,1.085309398,-0.18634,-0.0547,2.1288,0.56531,-0.65485,0.8341,-0.16322,-0.60967,0.68563,-0.71557,-0.70296,0.82453,-0.35532,-0.51719,0.26688,-0.67763,0.27649,0.28048,0.26446,-0.48141,-0.77523,-569.7801,103.2547,16.4753,124.019,150.4292,26.3249,-31.4212,139.2732,22.3119,168.1101,213.4421,31.9881,-66.9308,32.7525,29.8604,28.4682,159.0841,169.6493,4.76,2.29,8.22,2.97,1.5,2.03,1652.34,673.6842,1743.53,1047.2805,2756.19,36.6747,2.75,1.02,1.88,2.71,1.03,1.9,2,1,1,42.2,12.7,70.1,76,10.1,504.28,504.42,69.826,1.65,-0.25805,-0.10973,0,6.15825,0.61168,123.13,54.677,1.35,0.69974,4.3093,-0.25443,-0.05436,1.15223,1.406029791,1.406432386,1.559021459,60.8212,61.115,61.2353,82.7487,-0.38986,-0.20234,-0.20275,304.57,281.76,33.976,1.47,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,90
0.14117,133.7935332,29.13566148,171.5431345,141.4103861,17.31632072,8.944630002,100.930279,94.0836818,101.4765753,113.2389008,111.1961265,110.1799474,114.2437311,122.4501156,119.4793566,127.6705303,117.0066167,101.8907849,89.55327817,1.888706473,2.357004559,2.012934025,1.344496143,1.249202127,1.120441951,1.570233704,1.094180073,1.528202434,1.085353252,-0.18575,-0.05458,4.8333,0.56393,-0.65548,0.83441,-0.16338,-0.60836,0.68581,-0.71573,-0.70339,0.82401,-0.35545,-0.51751,0.26664,-0.6777,0.27653,0.28062,0.26434,-0.48093,-0.77488,-568.8886,103.7643,16.4638,124.1007,151.0599,26.2114,-31.8337,138.1734,22.2898,168.07,213.7047,32.072,-66.9053,32.7755,29.8585,28.452,159.2927,169.6942,4.71,2.09,9.32,2.97,1.5,2.03,1651.39,681.3425,1743.45,1043.5588,2760.39,35.8154,2.75,1.02,1.88,2.71,1.03,1.9,2,1,1,42.2,12.5,69.8,76.4,10.2,523.24,522.15,83.8,1.67,-0.25805,-0.10973,0,6.15825,0.61168,123.13,54.677,1.35,0.69974,4.3093,-0.25443,-0.05436,1.15223,1.406029791,1.406432386,1.559021459,60.8212,61.115,61.2353,82.7487,-0.38986,-0.20234,-0.20275,304.57,281.76,33.976,1.47,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,92
0.1089,133.614676,28.36771087,171.1273882,141.6031267,17.39251891,10.02691217,97.58145912,95.46548342,101.5120019,113.2922252,111.2326411,110.3789221,114.1635305,122.4628093,119.4712742,126.7430668,117.30744,99.6415467,89.00488013,1.911046318,2.344818575,2.013101517,1.345223646,1.249028949,1.119367192,1.569474722,1.094272466,1.527982093,1.086239628,-0.18687,-0.05473,3.5349,0.56512,-0.65564,0.83367,-0.16365,-0.60982,0.68585,-0.71445,-0.69912,0.82396,-0.35514,-0.52634,0.27106,-0.67702,0.27558,0.2821,0.26513,-0.48211,-0.77504,-573.1908,103.0546,16.2899,124.3786,151.0978,25.833,-34.0723,132.6618,22.593,167.8502,215.3685,31.7525,-65.3355,32.79,29.7304,28.4129,159.3018,169.6996,5,3.57,11.37,2.97,1.5,2.03,1651.52,641.1346,1744.18,1116.2452,2777.15,41.315,2.75,1.02,1.88,2.71,1.03,1.9,2,1,1,41.8,12.3,69.3,75.6,10,624.93,635.21,70.085,1.75,-0.25805,-0.10973,0,6.15825,0.61168,123.13,54.677,1.35,0.69974,4.3093,-0.25443,-0.05436,1.15223,1.406029791,1.406432386,1.559021459,60.8212,61.115,61.2353,82.7487,-0.38986,-0.20234,-0.20275,304.57,281.76,33.976,1.47,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,84
0.12119,131.7709867,28.75472452,170.9986735,141.8427566,17.00021707,10.85233198,98.50410228,94.53290591,103.301651,113.3221543,111.3040226,110.1785392,114.227794,122.4334467,119.4626218,127.0473983,117.0563079,99.9507829,89.4957161,1.9069073,2.361236121,2.013122847,1.345312322,1.24905593,1.119674365,1.570478591,1.09403549,1.528301892,1.085758461,-0.1862,-0.05434,0.8173,0.56378,-0.65525,0.83435,-0.16337,-0.60917,0.68641,-0.71462,-0.7004,0.82364,-0.35465,-0.52523,0.27038,-0.67745,0.27615,0.28158,0.26419,-0.48204,-0.77519,-573.1308,103.1904,16.23,124.3675,151.1974,25.8224,-34.3298,135.0267,22.5608,167.7152,215.1624,31.8698,-66.1944,32.817,29.7785,28.49,159.5439,169.6151,4.74,3.28,9.7,2.97,1.5,2.03,1651.14,646.5808,1743.69,1109.9142,2771.64,37.7559,2.75,1.02,1.88,2.71,1.03,1.9,2,1,1,42.1,11.9,69.3,76.7,10.5,608.84,611.5,70,1.75,-0.25805,-0.10973,0,6.15825,0.61168,123.13,54.677,1.35,0.69974,4.3093,-0.25443,-0.05436,1.15223,1.406029791,1.406432386,1.559021459,60.8212,61.115,61.2353,82.7487,-0.38986,-0.20234,-0.20275,304.57,281.76,33.976,1.47,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,94
0.15408,132.739708,29.02032336,173.0480822,141.3599782,17.20529255,11.79360442,99.33321775,94.46409165,102.2329546,113.269964,111.3939402,110.0100993,114.1846743,122.4935042,119.3933176,127.3351741,116.8790703,100.6665869,89.84050067,1.897276028,2.38673726,2.012240531,1.344548565,1.250655436,1.120356155,1.571319654,1.093820581,1.527875538,1.085466632,-0.18747,-0.05532,2.5061,0.56652,-0.65458,0.8341,-0.16344,-0.60893,0.68722,-0.71776,-0.70094,0.82393,-0.35462,-0.52066,0.26856,-0.67678,0.2759,0.28145,0.2648,-0.48204,-0.77424,-571.9027,104.419,16.413,123.9678,151.4434,24.8544,-22.8679,137.0943,22.4681,167.95,214.6446,32.0312,-67.3614,32.7316,29.8178,28.4725,158.9889,169.6981,4.75,2.04,8.02,2.97,1.5,2.03,1642.54,673.6812,1743.37,1058.5044,2764.84,34.0201,2.75,1.02,1.88,2.71,1.03,1.9,2,1,1,43,11.7,70.1,76.9,13.4,502.4,503.99,69.863,1.64,-0.25805,-0.10973,0,6.15825,0.61168,123.13,54.677,1.35,0.69974,4.3093,-0.25443,-0.05436,1.15223,1.406029791,1.406432386,1.559021459,60.8212,61.115,61.2353,82.7487,-0.38986,-0.20234,-0.20275,304.57,281.76,33.976,1.47,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,94
0.12795,141.416246,15.47047683,169.2220766,141.9006839,17.96711699,20.16823873,99.45023701,119.4763279,89.95417166,113.7286718,111.4937499,112.8432137,117.1320433,122.6144113,118.545953,127.0466627,118.0152062,101.9897098,87.98611762,1.904643683,2.19885152,2.010478873,1.351892566,1.24855659,1.120340031,1.576938824,1.097494415,1.525190005,1.085105458,-0.1889,-0.05508,4.4241,0.56245,-0.65676,0.83977,-0.1691,-0.61944,0.68796,-0.7108,-0.69406,0.82956,-0.35412,-0.52467,0.26709,-0.6868,0.27686,0.28286,0.26478,-0.49092,-0.77576,-601.7343,119.5394,15.1439,127.8182,154.8868,22.0862,-50.1424,137.7047,20.9915,166.5253,211.0824,31.6248,-53.2288,32.4049,29.2015,28.2541,156.2723,167.6447,6.76,4.22,8.97,2.97,1.5,2.03,1652.09,571.0769,1732.3,1073.2525,2750.42,59.4449,2.75,1.02,1.88,2.71,1.03,1.9,2,1,1,41.1,17.3,58.1,77.9,11.1,580.01,575.91,95.752,1.73,-0.25805,-0.10973,0,6.15825,0.61168,123.13,54.677,1.35,0.69974,4.3093,-0.25443,-0.05436,1.15223,1.406029791,1.406432386,1.559021459,60.8212,61.115,61.2353,82.7487,-0.38986,-0.20234,-0.20275,304.57,281.76,33.976,1.47,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,90
0.28995,142.8062763,26.74871204,173.6674815,141.4904278,17.1500482,2.083917528,102.7498027,91.28495499,96.18434151,113.9892372,108.7571354,110.8030912,113.2059099,122.7433911,119.2374316,127.6675183,117.6464635,103.4328963,90.66703181,1.877287092,2.358289132,2.019403513,1.346319935,1.247344697,1.120096734,1.562279816,1.094730635,1.529154882,1.084813531,-0.1864,-0.05834,3.3081,0.56335,-0.65022,0.83001,-0.16422,-0.61153,0.6779,-0.71909,-0.69772,0.82299,-0.35544,-0.5087,0.26183,-0.67788,0.28186,0.27777,0.26442,-0.47431,-0.778,-585.1276,99.5703,16.7728,120.6625,152.423,26.8719,-34.955,146.3225,21.0946,167.2866,210.8863,32.6031,-66.5008,32.2521,29.6412,27.8379,150.4168,169.7236,4.99,1.56,8.23,2.97,1.5,2.03,1661.01,709.1638,1730.33,1012.4079,2763,28.8662,2.75,1.02,1.88,2.71,1.03,1.9,2,1,1,36.3,9.4,53.7,72.7,9.6,354.97,330.13,77.639,1.54,-0.25805,-0.10973,0,6.15825,0.61168,123.13,54.677,1.35,0.69974,4.3093,-0.25443,-0.05436,1.15223,1.406029791,1.406432386,1.559021459,60.8212,61.115,61.2353,82.7487,-0.38986,-0.20234,-0.20275,304.57,281.76,33.976,1.47,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,92
